Product Name;Variations;Rating;Username;Date;Review
Gitar Akustik Yamaha Buat Pemula Belajar Senar String Murah Jakarta;Variasi: Natural,Gitar Tas Pick;4;ranimr17;03/11/2023;lumayan
Gitar Classic Merk Yamaha Tipe C315 Senar Nylon Klasik Warna Natural Jakarta Murah;Variasi: Natural,G Tas Senar Capo Pik;4;raraayrajasmin;24/09/2023;Tolong seting sekalian dong senarnya, btw overall bagus, dapet bonus pick juga makasi.
Kalimba Merk Cowboy Original Model Hardcase 17 Key Nada Komplit Murah Jakarta;None;4;ratihr3184;20/01/2023;Barang yg dtng tidak sesuai,kirain yg Dateng gambar panda.ama box nya kain serut biasa 🥺
Tas Ukulele Soprano Concerto Tenor Semi Gigbag Merk Cowboy Original Busa Ransel Jinjing Murah Jakarta;Variasi: Cream;1;ratnaellischandra;30/07/2023;barang nya ada noda
Packing kayu ORDER GABUNG Gitar / Biola / Ampli / Ukulele / Gitarlele (HARGA PER 1 GITAR);Variasi: Ukulele;3;ratnamaf;28/11/2023;Tidak dikirim dengan packing kayu
Packing kayu ORDER GABUNG Gitar / Biola / Ampli / Ukulele / Gitarlele (HARGA PER 1 GITAR);Variasi: Gitar / Bass;1;regarobon;13/12/2023;Packing kayu juga pecah-pecah.Jelek sekali. Bridge saddle miring-miring. Finishing body dan desain jauh dari aslinya. Packing kayu juga pecah-pecah. Servis yang kurang memuaskan.
Gitar Elektrik Merk Ibanez Model JEM Flower Bonus Tas dan Kabel Jack Listrik Murah Jakarta;None;2;regarobon;13/12/2023;Bridge saddle miring. Finishing body dan desain jauh dari aslinya. Packing kayu juga pecah.Tampilan: Bridge saddle miring-miring. Finishing body dan desain jauh dari aslinya. Packing kayu juga pecah-pecah.Bridge miring-miring. Kualitas finishing body dan desain jauh dari aslinya. Packing kayunya pecah.
Kabel Jack Gitar dan Bass Elektrik Merk Cowboy Original Panjang 6 Meter Anti Noise Bahan Fiber Rubber Murah Jakarta;Variasi: Rubber;2;reinaldy2105;13/12/2023;Tidak sesuai gambar pesanan, pesan rubber yang dateng ini.
Gitar Akustik Merk Cowboy Original Tipe GWC-240 NS NA Jumbo Senar String Trusrod Jakarta;Variasi: Cream,G Tas Capo Senar Pic;4;rendipuspito;09/03/2023;ok
Gitar Classic Merk Yamaha Tipe C315 Senar Nylon Klasik Warna Natural Jakarta Murah;Variasi: Natural,Gitar Pick;4;renoldtampu;27/03/2023;Barang bagus, sesuai harga
Packing Kayu ORDER TERPISAH Gitar / Biola / Ampli / Ukulele / Gitarlele  (HARGA PER 1 GITAR);Variasi: Gitar / Bass;4;rep_keyboard;14/02/2023;Thank's seller
Tas Gitarlele dan Ukulele Soprano Concerto Tenor Merk Aloha Original Semi Gigbag Case Softcase Sarung Busa Ransel Jinjing Murah Jakarta;Variasi: Brown;4;reskapandega_98;24/10/2023;Barangnya baguss.sesuai foto
Stik BASS Merk Zildjian Bahan Busa Warna Hitam isi 2 Stick Drum Snare Stik Tenor Murah Jakarta;None;3;riastini46;29/03/2023;Alhamdulillah barang dah nyampe Mudah-mudahan bisa buat ganti yg hilang ,
Cajon Merk Aloha Original Warna Natural Merah Hitam Cahon Drum Portable Cahun Murah Jakarta;Variasi: Merah;4;richie_al_obeida;01/11/2023;barang ada yang boncel pinggirannya, ntah dari pengiriman atau dari toko
Ampli Mini Gitar dan Bass Akustik Elektrik Ukuran 4 inch Murah Jakarta Ada Distorsi Amply Amplifier;Variasi: Hitam,Tanpa Kabel Jack;4;rickyricardo3987;23/10/2023;secara kesulurah bagus tapi asa sedikit bungkus nya kurang rapi tapi tidak masalah Pengiriman cepat
Stik BASS Merk Zildjian Bahan Busa Warna Hitam isi 2 Stick Drum Snare Stik Tenor Murah Jakarta;None;4;rieka_gladhystia;26/01/2023;Yah lupa foto. Langsung dipake buat m4. Gg suaranya buat di bass atau drum. Maaci min
Packing kayu ORDER GABUNG Gitar / Biola / Ampli / Ukulele / Gitarlele (HARGA PER 1 GITAR);Variasi: Gitar / Bass;4;riesyannastore;16/04/2023;sesuai harga,, cuman agak disayangkan saja finishing nya kurang mulus,, over all Ok,,
Gitar Akustik Warna Natural Merk Yamaha Senar String Buat Pemula Belajar Jakarta Murah;Variasi: Natural,Gitar Tas Senar Pick;3;riezkyray;10/09/2023;Benyak debu di body gitar
Gitar Akustik Merk Yamaha Warna Hitam Senar String Buat Pemula Belajar Murah Jakarta;Variasi: Hitam,Gitar Tas Senar Pick;1;rinanurikurnia;26/10/2023;Senar nya putus semua.. Hihiihh
Packing kayu ORDER GABUNG Gitar / Biola / Ampli / Ukulele / Gitarlele (HARGA PER 1 GITAR);Variasi: Gitar / Bass;4;riyanirizki;04/01/2023;Entah kenapa packing kayunya dicopot sama kurir huhu, padahal dapet bayar itu, untung paketnya aman, kardusnya dan bubble wrap nya tebel 👍👍
Drum Pad Ukuran 10 Inc Merk Zildjian Bonus Stik Drum 1 Pasang Drumpad Pratice Pad Murah Jakarta;Variasi: Hitam;4;rizky.ramadhanu14;05/04/2023;Drumpadnya ok stik nya pada gradakan overal good
Gitar Classic Elektrik Senar Nylon Trusrod Cowboy Original Tipe CGC-100 NS NA EQ TUNER Cowboy Klasik;Variasi: NS Brown,Gitar Tas Kabel pick;1;rizkyiyiyiy;05/04/2023;senar 6 buzzing di freet 1 sampai 4. di dm dm di shopee gak balas. Akhirnya besoknya saya wa karena pas pengiriman, ada sticker dan nomor wa nya. pas di wa, diminta ke store. pas saya ke store, gak bisa dibenerin juga. :) Terakhir kali sih beli disini. 1. saya beli online biar gak perlu repot2 ke store 2. pas saya mau repot2 ke store, malah sama aja gak bisa dibenerin juga. beli gitar, udah effort ke store juga, dapet nya tetep yg buzzing. gak lagi lagi deh. maap saya kasih bintang sesuai kualitas ya. 🙏
Packing kayu ORDER GABUNG Gitar / Biola / Ampli / Ukulele / Gitarlele (HARGA PER 1 GITAR);Variasi: Gitar / Bass;4;rizkyndut;06/06/2023;ok
Gitar Elektrik Merk Scorpion Original Model Stratocaster Tipe SS-120 Deluxe Series Warna Deep Blue Listrik Strato Caster Murah Jakarta;Variasi: Candy Apple Red,G Tas Kabel Jack Pik;4;robert_louis19;14/12/2023;Warna merahnya ga ada :(
Gitar Elektrik Merk Fender Model TeleCaster Pastel Green Bonus Tas dan Kabel Jack Listrik Murah Jakarta Tele Caster;Variasi: Pastel Green;4;robymurad;27/10/2023;Allhamdulillah amunisi baru
Packing kayu ORDER GABUNG Gitar / Biola / Ampli / Ukulele / Gitarlele (HARGA PER 1 GITAR);Variasi: Gitar / Bass;4;romipermana17;06/02/2023;Packing Kayu nya gak dikasih. Padahal udah dipesan loh. Jadi rugi dah.
Gitar Elektrik Merk Schecter Listrik Bonus Tas dan Kabel Jack Murah Jakarta;None;4;rovy.99;30/03/2023;barang sesuai apa yang di harapkan semoga awet sampai Kapanpun
Gitar Classic Merk Yamaha Tipe C315 Senar Nylon Klasik Warna Natural Jakarta Murah;Variasi: Natural,Gitar Pick;4;rudiabdullah79;15/06/2023;Sesuai Orderan Dan Sampai Lebih Cepat
Stik Drum Merk Zildjian Warna Hitam Merah Ukuran 5A 1 Pasang 2 Pcs Murah Jakarta Stick Drum;Variasi: 5A HITAM;4;s*****0;15/09/2023;Samblonnya jelek sekali tidak rapi .....ya sesuai sama harga 🤣🤣🤣
Gitar Akustik Merk Yamaha Warna Hitam Senar String Buat Pemula Belajar Murah Jakarta;Variasi: Hitam,Gitar Pick;4;s*****1;25/08/2023;Sudah dicoba. Lumayan bagus. Pengiriman sesuai estimasi. Kereeen👍🏻👍🏻 Terimakasih Seller dan Kurir 😄🙏🏻🙏🏻 Semoga bisa jago main gitar😁 Semoga bermanfaat hehe
Gitar Akustik Slim Merk Yamaha Warna Sunburst Merah Buat Pemula Belajar Jakarta Murah;Variasi: Sunburst,Gitar Tas Pick;4;s*****1;18/10/2023;Bagi anak2 pemula oke lah walau pemakaian nya harus apik Karena bahan papanya tipis Jadi rawan pecah Pesan dengan tas agar save
Kabel Jack Gitar dan Bass Elektrik Merk Cowboy Original 3 Meter Anti Noise Bahan Fiber Murah Jakarta;Variasi: Rubber;4;s*****o;19/05/2023;Pesan rubber yg datang fiber... Tp gpp lah... Bagus barangnya
Gitar Akustik Merk Yamaha Warna Hitam Senar String Buat Pemula Belajar Murah Jakarta;Variasi: Hitam,Gitar Tas Senar Pick;4;s*****u;15/12/2023;Gitarnya bagus, mendarat dengan mulus, packingannya oke hanya ada sedikit cacat dibagian belakang gitar dan ada sedikit cat yg gk rapi
Packing kayu ORDER GABUNG Gitar / Biola / Ampli / Ukulele / Gitarlele (HARGA PER 1 GITAR);Variasi: Gitar / Bass;4;sadimas30;12/07/2023;Beberapa ada bagian lecet dan finishing kurang bagus tpi untuk overall bagus , gitar untuk pemula
Packing kayu ORDER GABUNG Gitar / Biola / Ampli / Ukulele / Gitarlele (HARGA PER 1 GITAR);Variasi: Gitar / Bass;1;saeful9225;03/09/2023;Udh diorder packing kayu padahal tapi pas dateng malah gak di packing kayu pesenannya.
Gitar Classic Merk Yamaha Tipe C315 Senar Nylon Klasik Warna Natural Jakarta Murah;Variasi: Natural,Gitar Tas Pick;4;saktiprasaja;28/11/2023;Bagus oke mantap top markotop is the best lanjutkan jaya selalu
Biola Akustik Merk Vienna Ukuran 4/4 Bonus Hardcase Bow Bridge Rosin Buat Pemula Belajar;None;4;samsi_hidayat;11/08/2023;good
Gitar Akustik Merk Yamaha Warna Hitam Senar String Buat Pemula Belajar Murah Jakarta;Variasi: Hitam,Gitar Pick;1;samuelivanb13;06/09/2023;Baru Beli lagi stem tiba2 senar putus haduh,,
Gitar Elektrik Merk Schecter Listrik Bonus Tas dan Kabel Jack Murah Jakarta;None;4;sanghaidiwidjaya;03/03/2023;barang bagus
Packing Kayu ORDER TERPISAH Gitar / Biola / Ampli / Ukulele / Gitarlele  (HARGA PER 1 GITAR);Variasi: Gitar / Bass;3;santisajo;18/05/2023;Packing aman brg ok cma pengiriman lambat n putaran talinya satu ngak bisa dipakai
Bass Elektrik Merk Fender Warna Hitam Trusrod Senar 4 Buat Belajar Pemula Jakarta Murah Listrik;None;4;santisajo;18/05/2023;Packing aman brg mantap cma putaran talinya ngak fungsi satu
Gitar Classic Merk Yamaha Tipe C315 Senar Nylon Klasik Warna Natural Jakarta Murah;Variasi: Natural,Gitar Pick;1;santosodbrut;09/10/2023;Barang tidak sesuai barang cacat sudah tidak bisa di pakai
Gitar Akustik Pemula Warna Hitam Model Coak Senar String buat Belajar Murah Jakarta;Variasi: Gitar Pick;4;sari.8183;24/07/2023;Barangnya udh sampe alhamdulillah sesuai yaa suaranya jg jernih mantap deh
Ampli Mini Gitar dan Bass Akustik Elektrik Ukuran 4 inch Murah Jakarta Ada Distorsi Amply Amplifier;Variasi: Orange,Dengan Kabel Jack;4;shandika14;03/06/2023;overall oke untuk harga segini, untuk latihan elektrik di rumah bisa, tpi lebih cocok untuk akustikan
Bass Elektrik Merk Scorpion Model Jazz Bass Tipe SJ200 Warna White Bonus Kabel Jack Listrik Murah Jakarta;Variasi: White;4;siloputri3;16/09/2023;Jujur sedikit kecewa karena yang dateng gak sesuai ekspektasi saya, gak seperti scorpion yang lain. Tapi penjual respon nya sangat baik jadi sangat membantu.
Biola Akustik Merk Vienna Ukuran 4/4 Bonus Hardcase Bow Bridge Rosin Buat Pemula Belajar;None;4;sitimarzama;26/11/2023;Untuk harga segini ini udah worth
Senar Ukulele Merk Cowboy Original Bonus Pick Bisa Untuk Soprano Concerto Tenor Murah;None;4;stavian;12/04/2023;"Packingnya kurang bagus. Harusnya di pakcking  pakai Kardus biar lbh kuat & tdk lecet2/penyok. Ini kan cuma di bungkus ""kresek"" aja tanpa Kardus"
Gitar Akustik Pemula Warna Natural Model Coak Buat Belajar Senar String Murah Jakarta;Variasi: Natural,Gitar Pick;4;steventanggarofa;23/03/2023;bagus semuanya cuma satu fals 😄
Ampli Mini Gitar dan Bass Akustik Elektrik Ukuran 4 inch Murah Jakarta Ada Distorsi Amply Amplifier;Variasi: Hitam,Dengan Kabel Jack;1;stillyoungstore;05/03/2023;Barang mati . daripada ribet retur akhirnya di service sendiri
Gitar Elektrik Merk Ibanez Model JEM Flower Bonus Tas dan Kabel Jack Listrik Murah Jakarta;None;3;suciptoherma341;27/10/2023;Ada cacat
Stik Drum Merk Zildjian Warna Hitam Merah Ukuran 5A 1 Pasang 2 Pcs Murah Jakarta Stick Drum;Variasi: 5A MERAH;4;sudirmanraffasya;17/01/2023;Sesuai lah dengan harga segitu klo utk mainan bocil.. amplasan kayu kasar dan retak sesuai foto
Stik Drum Merk Zildjian Warna Merah Hitam Ukuran 5A 1 Pasang 2 Pcs Murah Jakarta Stick Drum;Variasi: 5A MERAH;2;sur07rts;24/05/2023;Gan, paket sdh diterima. Tapi Koq barangnya kasar sih terutama dibagian u/dipegangannya, gimana nih Gan jadi ga bisa digunakan... Respon penjual bisa ditukar sih, yah sudah lah buat pajangan deh🤦 Terima kasih, Juga buat semuanya🙏
Bass Elektrik Merk Ibanez Warna Hitam Senar 4 Trusrod Buat Pemula Belajar Murah Jakarta Listrik;None;1;sz6po5oghc;21/02/2023;Finishing kurang rapih Tanpa packing kayu Ok lah harga murah. Tapi barang pas dikirim cek dulu kalo ada cacat jangan dikirim lah ..
Tas Ukulele Soprano Concerto Tenor Semi Gigbag Merk Cowboy Original Busa Ransel Jinjing Murah Jakarta;Variasi: Coklat Polos;4;t*****.;20/01/2023;Sesuai pesanan, pengiriman baik, pengemasan baik, semoga awet
Gitar Akustik Merk Cowboy Original Tipe GW-120 NS NA Ukuran 3/4 Senar String Trusrod Jakarta Murah;Variasi: Natural,Gitar Tas Pick;4;trirachmadi910;05/05/2023;Mantap min...
Packing kayu ORDER GABUNG Gitar / Biola / Ampli / Ukulele / Gitarlele (HARGA PER 1 GITAR);Variasi: Gitar / Bass;4;v*****9;22/07/2023;Kemasan baik
Packing kayu ORDER GABUNG Gitar / Biola / Ampli / Ukulele / Gitarlele (HARGA PER 1 GITAR);Variasi: Gitar / Bass;4;v*****s;10/08/2023;biasa
Gitar Classic Merk Yamaha Tipe C315 Senar Nylon Klasik Warna Natural Jakarta Murah;Variasi: Natural,G Tas Senar Capo Pik;3;vaeyrn;12/08/2023;Cat kurang rapih dan gambaran bulet ditengah kaya lepas gt 🙏
Gitar Elektrik Merk Ibanez Model JEM Flower Bonus Tas dan Kabel Jack Listrik Murah Jakarta;None;3;valensiathu;18/01/2023;Waktu paket sampai packingannya sudah sangat bagus dan aman , cuman sepertinya dr sellernya yg wkt kirim gitar ga di cek terlebih dahulu , dan juga ga di cek waktu pengiriman barang sudah lengkap apa belum , karena handlenya ga ada juga , Soalnya wkt chat seller yg di respon hanya handlenya tapi ga dijawab mengenai retakan gitar tersebut. Dan handle pun dibilang mau cek dlu , tapi ga ada jawaban sampai skrg 😁😁
Gitar Classic Merk Yamaha Tipe C315 Senar Nylon Klasik Warna Natural Jakarta Murah;Variasi: Natural,Gitar Tas Pick;1;victory79;22/07/2023;Barangnya bagus, tapi seller udah tau rusak kok dikirim, saya minta distem duluan, harusnya tau ada yang rusak, sangat kecewa 😔
Stik Drum Merk Zildjian Warna Merah Hitam Ukuran 5A 1 Pasang 2 Pcs Murah Jakarta Stick Drum;Variasi: 5A MERAH;4;vitrixie;10/10/2023;Bagus, sesuai dengan harga
Gitar Akustik Merk Yamaha Warna Hitam Senar String Buat Pemula Belajar Murah Jakarta;Variasi: Hitam,Gitar Tas Senar Pick;4;vivifany;07/08/2023;bagus
[KHUSUS GOSEND] Gitar Akustik Merk Yamaha Warna Hitam Bulat Buat Pemula Belajar Jakarta Murah;Variasi: Hitam,Gitar Tas Pick;4;w*****r;10/11/2023;Tidak ada pick nya
Packing kayu ORDER GABUNG Gitar / Biola / Ampli / Ukulele / Gitarlele (HARGA PER 1 GITAR);Variasi: Gitar / Bass;4;wafa_oktvian666;29/05/2023;lumayan lah ya standar sesuai dengan harga
Bass Elektrik Merk Ibanez Warna Hitam Senar 4 Trusrod Buat Pemula Belajar Murah Jakarta Listrik;None;2;wafa_oktvian666;29/05/2023;kurang sih
Gitar Classic Elektrik Senar Nylon Trusrod Cowboy Original Tipe CGC-100 NS NA EQ TUNER Cowboy Klasik;Variasi: NS Brown,G Tas Kabel Senar P;4;wasithsatria;02/06/2023;kualitas kayu oke ,suara juga oke
Gitar Classic Merk Yamaha Tipe C315 Senar Nylon Klasik Warna Natural Jakarta Murah;Variasi: Natural,G Tas Senar Capo Pik;4;weguzacjml;18/08/2023;Ok
Gitar Elektrik Merk Ibanez Model JEM Flower Bonus Tas dan Kabel Jack Listrik Murah Jakarta;None;4;wukircahyanto;05/01/2023;Sesuai harganya ya utk kualitasnya. Lumayan buat latihan dulu. Semua berfungsi baik.
Tas Gitar Jumbo Semi Gigbag Bahan KANVAS Jakarta Murah Sarung Softcase;None;4;x9mhm9vdvw;19/03/2023;mantap banget emang ini tapi sayangnya jaitan kurang rapu tapi tidak apa bahan bagus tapi kurang tebal pengiriman cepat dan tepat
Cajon Merk Pearl Model Kotak Bonus Tas Kahon Kajon Drum Portable Bahan Mahogany Jakarta Murah;None;4;y*****6;03/04/2023;Ada penyok bekas benturan
Gitar Akustik Elektrik Yamaha Tipe Apx-500 Sunkay Trusrod Eq 7545 Senar String Murah Jakarta;Variasi: NATURAL,GT PICK;4;y*****a;22/07/2023;Penjualnya mengecewakan, sudah pilih sameday, bilangnya kirim besok yasudah saya cari yg bisa kirim hari ini lalu minta dicancel aja, pdhl pengiriman belum dibuat eh tetep dikirim padahal sudah disampaikan sudah pesen di toko lain :(
Gitarlele Merk Cowboy Original Tipe GK-6 NS NA Senar Nylon Senar 6 Murah Jakarta;Variasi: NS Brown,Gitarlele Tas Pick;2;y*****g;29/08/2023;Kualitas kurang, pengiriman lambat, respon juga lambat
Gitar Classic Merk Yamaha Tipe C315 Senar Nylon Klasik Warna Natural Jakarta Murah;Variasi: Natural,G Tas Senar Capo Pik;4;yani.hidayat;08/08/2023;Pelayanan cepat Seller responsif Rekomended seller pokok nya
Gitar Akustik Merk Yamaha Warna Hitam Senar String Buat Pemula Belajar Murah Jakarta;Variasi: Hitam,Gitar Tas Senar Pick;1;yayat_hdyt;11/10/2023;Baru pertama kali beli gitar di toko ini sudah di bikin kapok karena body gitarnya banyak yg lecet,di bagian fret tengah suaranya buzzing (ngageuprek) jadi tidak bisa di mainkan,ku kira harga murah tapi gak murahan tp ternyata kualitas gitarnya agak mines. Dari semenjak datang gitarnya sampai sekarang tidak saya pakai karena harus di perbaiki dulu.Ini gitar bukannya siap pakai malah siap-siap harus segera di benerin
Cajon Travel Merk Pearl Warna Hitam Natural Cahon Drum Portable Traveling Dengan Bass Port Murah Jakarta;Variasi: Hitam,Dengan Tas;3;yogapradnyana353;14/10/2023;Sayangnya penjual tidak mempaking dengan kardus, minimal dikardusin laah paling cuma 2000 perak.. Didatengin cuma pake plastik, hasilnya retak dikit ini cajon seharga 165rb gegara kardus 2rebuan
Drum Pad Ukuran 10 Inc Merk Zildjian Bonus Stik Drum 1 Pasang Drumpad Pratice Pad Murah Jakarta;Variasi: Hitam;4;yonathanawaw31;15/08/2023;Murah.. Tp mmg bukan yang paling oke, krn kya handmade gitu.. Bouncingnya jg beda.. Maklum harganya sgini.. Tp kalau cm latihan biasa ini cukup..
Ampli Mini Gitar dan Bass Akustik Elektrik Ukuran 4 inch Murah Jakarta Ada Distorsi Amply Amplifier;Variasi: Hitam,Tanpa Kabel Jack;4;yosafattt_;06/10/2023;baik
Bass Elektrik Merk Ibanez Warna Hitam Senar 4 Trusrod Buat Pemula Belajar Murah Jakarta Listrik;None;1;yulianisarierza;15/08/2023;Ga recommended belanja disini, barang berbeda dengan yang dikirim. Padahal udah dikonfirmasi sebelumnya kalau stoknya ada. Sudah dibilang cancel, tetap maksa dikirim. Pesen instant, pengiriman hampir tengah malam. Barang juga ada cacatnya. Sangat tidak direkomendasikan
Gitar Elektrik Merk Schecter Listrik Bonus Tas dan Kabel Jack Murah Jakarta;None;4;yunistefanice;13/11/2023;baguss kooookkkkkkk, tapi senarnya langsung putus😥🫂
Gitar Elektrik Merk Schecter Listrik Bonus Tas dan Kabel Jack Murah Jakarta;None;4;yusrilahyarramadhan;05/06/2023;Gitar nya overall sesuai pict. Packaging nya juga aman banget. Tapi belum di tes buat suara pakai ampli nya
Bass Listrik Elektrik Merk Fender Jazz Bass Warna Putih Bonus Kabel Jack Jakarta Murah;Variasi: Sunburst;3;yusrindjafar;10/01/2023;barang tdk sesuai pesanan
Bass Elektrik Merk Ibanez Warna Hitam Senar 4 Trusrod Buat Pemula Belajar Murah Jakarta Listrik;None;2;yusupaviero81;26/12/2023;standar, senar kurang
Gitar Akustik Merk Cowboy Original Ukuran 4/4 Tipe GWC-235 NS Solid Senar String Murah Jakarta;Variasi: NS Brown,G Tas Capo Senar Pik;4;z*****0;06/03/2023;Gitarnya original tapi ada bagian yg cacat sih didlm gitarnya,tapi gpp mungkin karna saat di perjalanan
Gitar Akustik Pemula Warna Natural Model Coak Buat Belajar Senar String Murah Jakarta;Variasi: Natural,Gitar Tas Senar Pick;4;z*****9;30/04/2023;secara look sih emang bagus tp utk bahan dan kepresisian fret mesti dibenahi dikit & senar bawaan mending dganti wajar utk harga segitu thanks gan
Packing kayu ORDER GABUNG Gitar / Biola / Ampli / Ukulele / Gitarlele (HARGA PER 1 GITAR);Variasi: Gitar / Bass;1;z*****e;08/11/2023;Jika menjual , siap menerima komplain kalau barang rusak. Jangan mempersulit pembeli. Jika mengirimkan barang sesuai tidak akan saya komplain
Packing kayu ORDER GABUNG Gitar / Biola / Ampli / Ukulele / Gitarlele (HARGA PER 1 GITAR);Variasi: Gitar / Bass;4;z*****n;12/05/2023;Tutup bawahnya copot
Gitar Akustik Merk Gibson Jumbo Sunburst Merah Murah Jakarta;Variasi: Gt pick;3;zaelanimuchtaralbatawi;10/07/2023;Sdh diterima barangnya,tp sayang ada yg retak.jd g bisa disetel.fals terus
Bass Listrik Elektrik Merk Fender Jazz Bass Warna Putih Bonus Kabel Jack Jakarta Murah;Variasi: Putih Senar 5;3;zainalarifin_.1;02/11/2023;ada retakan di pinggir.Alesan dr penjual. Itu standar finisihing pabrik. Lagu lama. Dikira baru pertama kali beli online. 🤪
Senar Classic Black Nylon Merk D’Addario Tipe EJ49 Warna Hitam Pro Arte Klasik 1 Set Bonus Pick;Variasi: Hitam Black Nylon;4;zeie.oh;13/05/2023;Product belum dicoba tp kelihatan nya bagus
Harmonika Merk Cowboy Original Model 24 Hole Lubang Warna Black Hitam Diatonik Murah Jakarta;None;4;zeie.oh;13/05/2023;Bagus dan blom dicoba. Brg sampai dengan cepat
Senar Classic Nylon Merk Yamaha Klasik 1 Set Bonus Pick Normal Tension Murah Jakarta;None;4;zeie.oh;13/05/2023;Murah..dan belom pernah dicoba. Semoga product nya bagus
Kalimba Merk Paladin Original 17 Nada Tipe K-17 Warna Coklat Komplit Murah Jakarta;Variasi: 17-C;1;zeie.oh;13/05/2023;Pesen merk Paladin tetapi dapet nya merk Cowboy
Gitar Akustik Yamaha Buat Pemula Belajar Senar String Murah Jakarta;Variasi: Pink,Gitar Tas Pick;1;zoeystudio;13/12/2023;Yamaha? Akustik?? Pembohongan publik.
Senar gitar akustik Nylon D'addario Pro Arte EJ45 EJ46 EJ48 EJ49 EJ27N;Variasi: EJ49 ( 1 set );1;2qmwhw3uvu;29/03/2023;Pesan apa datang nya apa,tolong dong bikin konsumen percaya diri untuk belanja disini
pin strap atau besi cantelan strap gitar dan bass warna hitam;None;3;Pengguna Shopee;21/04/2023;Minta hitam di kirim silver
senar gitar akustik 009 orphee QA140 1set;None;4;a*****2;06/07/2023;Good
Saori saus Tiram Botol 1 liter;Variasi: tiram 1 liter;4;a*****4;29/11/2023;Makasi seller saori saus tiramnya sudah sampai dengan aman dan selamat exp s/d okto 2024
Saori saus Tiram Botol 1 liter;Variasi: tiram 1 liter;1;a*****5;07/10/2023;Saya berdua dg ibu saya lgsg membuka tnpa video krna percaya sblm2nya kami sering beli saori 1kg gkprnh terjdi gmn2. Bisa di nilai sendiri dari cover depan sprti itu dan tutup botol nya, smga kedpnnya gk trjd lg ke orgorg lainnya:)
Senar gitar akustik Nylon D'addario Pro Arte EJ45 EJ46 EJ48 EJ49 EJ27N;Variasi: EJ45 ( 1 set );4;a*****9;11/03/2023;Pengiriman cepat, barang sampai dengan keadaan baik, keren
Masako Bumbu Kaldu Penyedap Rasa Ayam Kemasan 1 Kg;Variasi: 1KG;3;a*****9;01/11/2023;Packing nya kurang safety, cuma plastik tipis dan robek. padahal kan ini bumbu makanan, jika robek dikit aja bungkus Masako nya jadi beresiko terkena air jika saat pengantaran kurir sedang hujan, isi nya bisa keluar dan kemasukan debu. Saran saya lebih safety lagi packing nya .
Saori saus Tiram Botol 1 liter;Variasi: tiram 1 liter;3;a*****a;15/12/2023;"baru sempat kasih ulasan... 
Saori dilakban ternyata tutupnya sdh patah.. Seharusnya tidak layak/ tidak pantas dijual kenapa tetap dikirimkan.."
Senar Gitar Akustik String d'addario EZ890 EZ900 EZ910 EZ920;Variasi: EZ900 ( 1 set );4;a*****e;12/06/2023;Barang digunakan normal
senar gitar akustik string elixir nanoweb polyweb uk 10;None;3;a*****n;09/09/2023;yg dikirim beda di gambar phospor bronze yg sampe bronze, kedepan di tingkatkan lagi untuk rating kepercayaan pembeli 🙏🙏
Ajinomoto Chicken Extract Powder Seasoning 1kg;None;4;a*****n;30/10/2023;Packaging nya hanya dibungkus plastik hitam, riskan robek/bocor. Harusnya dilapisin karton/ kardus.
Capo Kapo gitar merk dluxe gcp 01p plastik;None;3;a6avujfvx5;16/08/2023;Ga sesuai rekues aku pesen hitam yang datang merahh
Kapo Capo atau penjepit senar gitar akustik klasik Merk COWBOY AW1002;None;2;abaras125;03/08/2023;Gw Pesan yg Hitam Kok Yg Merah yg Datangg🤨
Capo Kapo gitar merk dluxe gcp 01p plastik;None;4;adamfadilah40;10/12/2023;Warna tidak sesuai dengan pesanan
Sabun cuci baju Deterjen cair laundry merk sebersih 5 liter;None;4;adekiki151;31/08/2023;baik
Saori saus Teriyaki Botol 1 Liter;Variasi: teriyaki 1 kg;1;adil_official;18/10/2023;Beli apa di kirim apa......mungkin yg packing ngantuk sehingga salah
Capo Kapo gitar merk dluxe gcp 01p plastik;None;1;adriorio;16/08/2023;minta item di kasih merah
Senar Gitar Akustik String d'addario EZ890 EZ900 EZ910 EZ920;Variasi: EZ910 ( 1 set );4;afansyah_arrahman.21;04/05/2023;Pengiriman lambat, barang oke
Senar gitar akustik Nylon D'addario Pro Arte EJ45 EJ46 EJ48 EJ49 EJ27N;Variasi: EJ27N ( 1 set );4;agi.pratama759;12/05/2023;Sesuai pemesanan barang bagus
Capo Kapo gitar merk dluxe gcp 01p plastik;None;3;agusgerbangtimur;15/06/2023;Keren
Senar Gitar Akustik String d'addario EZ890 EZ900 EZ910 EZ920;Variasi: EZ910 ( 1 set );3;agusgerbangtimur;15/06/2023;Cocok
Senar gitar akustik Nylon D'addario Pro Arte EJ45 EJ46 EJ48 EJ49 EJ27N;Variasi: EJ45 ( 1 set );4;agustinasihotang12;19/05/2023;Pengiriman nya sangat lama
Senar Gitar Akustik String d'addario EZ890 EZ900 EZ910 EZ920;Variasi: EZ890 ( 1 set );4;aidomotor.id;28/04/2023;Pesanan diterima dengan baik,sesuai gambar trms...👍
Senar Gitar Akustik String d'addario EZ890 EZ900 EZ910 EZ920;Variasi: Senar 1 ( satuan);3;aidomotor.id;29/03/2023;Pesanan diterima,tapi knp gak ber merk addario?
senar gitar elektrik d'addario daddario  D'ADDARIO  EXL120;None;1;ajiridhaalfahri;09/12/2023;Kurang baik
